x,n=5,n=10,n=15,n=20
-0.9120310999928246,1.1152368187894446E-7,7.649436639667328E-17,7.649436639667328E-17,7.649436639667328E-17
-0.9079289999928105,1.0662482439494081E-7,7.083222897108499E-17,7.083222897108499E-17,7.083222897108499E-17
-0.9038268999927964,1.0192041847401079E-7,7.338574192772285E-17,7.338574192772285E-17,7.338574192772285E-17
-0.8997247999927823,9.740357690291024E-8,7.471800955727304E-17,7.471800955727304E-17,7.471800955727304E-17
-0.8956226999927682,9.306762668537249E-8,7.405187574249795E-17,7.405187574249795E-17,7.405187574249795E-17
-0.8915205999927541,8.890610327993987E-8,6.994405055138486E-17,6.994405055138486E-17,6.994405055138486E-17
-0.88741849999274,8.49127450195386E-8,7.571721027943568E-17,7.571721027943568E-17,7.571721027943568E-17
-0.8833163999927259,8.108148763441569E-8,7.527312106958562E-17,7.527312106958562E-17,7.527312106958562E-17
-0.8792142999927118,7.740645888898446E-8,6.994405055138486E-17,6.994405055138486E-17,6.994405055138486E-17
-0.8751121999926977,7.388197337865331E-8,7.438494264988549E-17,7.438494264988549E-17,7.438494264988549E-17
-0.8710100999926836,7.050252739959629E-8,7.560618797697317E-17,7.560618797697317E-17,7.560618797697317E-17
-0.8669079999926695,6.726279395752321E-8,7.405187574249795E-17,7.405187574249795E-17,7.405187574249795E-17
-0.8628058999926554,6.415761791089825E-8,7.427392034742298E-17,7.427392034742298E-17,7.427392034742298E-17
-0.8587037999926413,6.118201116378508E-8,7.460698725481052E-17,7.460698725481052E-17,7.460698725481052E-17
-0.8546016999926273,5.833114804254524E-8,7.194245199571015E-17,7.194245199571015E-17,7.194245199571015E-17
-0.8504995999926132,5.560036074858665E-8,7.183142969324763E-17,7.183142969324763E-17,7.183142969324763E-17
-0.8463974999925991,5.298513489604417E-8,6.905587213168474E-17,6.905587213168474E-17,6.905587213168474E-17
-0.842295399992585,5.048110519445537E-8,7.51620987671231E-17,7.51620987671231E-17,7.51620987671231E-17
-0.8381932999925709,4.8084051193164615E-8,7.149836278586008E-17,7.149836278586008E-17,7.149836278586008E-17
-0.8340911999925568,4.578989317682858E-8,7.083222897108499E-17,7.083222897108499E-17,7.083222897108499E-17
-0.8299890999925427,4.359468811776512E-8,7.316369732279782E-17,7.316369732279782E-17,7.316369732279782E-17
-0.8258869999925286,4.1494625703131226E-8,7.416289804496046E-17,7.416289804496046E-17,7.416289804496046E-17
-0.8217848999925145,3.948602455294825E-8,7.172040739078511E-17,7.172040739078511E-17,7.172040739078511E-17
-0.8176827999925004,3.756532841492355E-8,7.982503547054875E-17,7.982503547054875E-17,7.982503547054875E-17
-0.8135806999924863,3.572910255245088E-8,7.01660951563099E-17,7.01660951563099E-17,7.01660951563099E-17
-0.8094785999924722,3.397403012272981E-8,7.271960811294776E-17,7.271960811294776E-17,7.271960811294776E-17
-0.8053764999924581,3.2296908731632714E-8,7.049916206369744E-17,7.049916206369744E-17,7.049916206369744E-17
-0.801274399992444,3.069464702909475E-8,7.194245199571015E-17,7.194245199571015E-17,7.194245199571015E-17
-0.7971722999924299,2.916426138332984E-8,6.816769371198461E-17,6.816769371198461E-17,6.816769371198461E-17
-0.7930701999924158,2.7702872670287703E-8,6.850076061937216E-17,6.850076061937216E-17,6.850076061937216E-17
-0.7889680999924017,2.6307703108519043E-8,7.072120666862247E-17,7.072120666862247E-17,7.072120666862247E-17
-0.7848659999923876,2.4976073189741933E-8,6.80566714095221E-17,6.80566714095221E-17,6.80566714095221E-17
-0.7807638999923735,2.370539870422128E-8,7.249756350802272E-17,7.249756350802272E-17,7.249756350802272E-17
-0.7766617999923594,2.2493187819883075E-8,7.227551890309769E-17,7.227551890309769E-17,7.227551890309769E-17
-0.7725596999923453,2.133703820805799E-8,7.049916206369744E-17,7.049916206369744E-17,7.049916206369744E-17
-0.7684575999923312,2.02346343295412E-8,7.649436639667328E-17,7.649436639667328E-17,7.649436639667328E-17
-0.7643554999923171,1.9183744694228898E-8,6.661338147750939E-17,6.661338147750939E-17,6.661338147750939E-17
-0.760253399992303,1.8182219250872932E-8,7.605027718682323E-17,7.605027718682323E-17,7.605027718682323E-17
-0.7561512999922889,1.7227986838452837E-8,6.905587213168474E-17,6.905587213168474E-17,6.905587213168474E-17
-0.7520491999922748,1.6319052670188405E-8,7.249756350802272E-17,7.249756350802272E-17,7.249756350802272E-17
-0.7479470999922607,1.5453495936679217E-8,7.349676423018537E-17,7.349676423018537E-17,7.349676423018537E-17
-0.7438449999922466,1.4629467429250198E-8,6.727951529228448E-17,6.727951529228448E-17,6.727951529228448E-17
-0.7397428999922325,1.3845187242012003E-8,7.37188088351104E-17,7.37188088351104E-17,7.37188088351104E-17
-0.7356407999922184,1.3098942545308745E-8,7.405187574249795E-17,7.405187574249795E-17,7.405187574249795E-17
-0.7315386999922043,1.2389085393360589E-8,6.905587213168474E-17,6.905587213168474E-17,6.905587213168474E-17
-0.7274365999921902,1.1714030618503734E-8,6.52811138479592E-17,6.52811138479592E-17,6.52811138479592E-17
-0.7233344999921761,1.1072253780941565E-8,7.893685705084863E-17,7.893685705084863E-17,7.893685705084863E-17
-0.719232399992162,1.0462289159907101E-8,6.772360450213455E-17,6.772360450213455E-17,6.772360450213455E-17
-0.7151302999921479,9.882727783128153E-9,7.105427357601002E-17,7.105427357601002E-17,7.105427357601002E-17
-0.7110281999921338,9.332215569535229E-9,6.916689443414725E-17,6.916689443414725E-17,6.916689443414725E-17
-0.7069260999921197,8.80945146608525E-9,6.894484982922222E-17,6.894484982922222E-17,6.894484982922222E-17
-0.7028239999921057,8.313185685504543E-9,7.394085344003543E-17,7.394085344003543E-17,7.394085344003543E-17
-0.6987218999920916,7.84221791283457E-9,7.771561172376095E-17,7.771561172376095E-17,7.771561172376095E-17
-0.6946197999920775,7.395395679288263E-9,7.16093850883226E-17,7.16093850883226E-17,7.16093850883226E-17
-0.6905176999920634,6.97161268170543E-9,6.872280522429719E-17,6.872280522429719E-17,6.872280522429719E-17
-0.6864155999920493,6.5698072169162456E-9,6.250555628639631E-17,6.250555628639631E-17,6.250555628639631E-17
-0.6823134999920352,6.188960602115934E-9,6.38378239159465E-17,6.38378239159465E-17,6.38378239159465E-17
-0.6782113999920211,5.828095688054091E-9,6.694644838489694E-17,6.694644838489694E-17,6.694644838489694E-17
-0.674109299992007,5.486275418964404E-9,6.439293542825907E-17,6.439293542825907E-17,6.439293542825907E-17
-0.6700071999919929,5.162601379282705E-9,7.183142969324763E-17,7.183142969324763E-17,7.183142969324763E-17
-0.6659050999919788,4.856212442949648E-9,7.349676423018537E-17,7.349676423018537E-17,7.349676423018537E-17
-0.6618029999919647,4.566283452023257E-9,7.427392034742298E-17,7.427392034742298E-17,7.427392034742298E-17
-0.6577008999919506,4.29202388152472E-9,7.771561172376095E-17,7.771561172376095E-17,7.771561172376095E-17
-0.6535987999919365,4.032676630516541E-9,7.926992395823617E-17,7.926992395823617E-17,7.926992395823617E-17
-0.6494966999919224,3.787516794973023E-9,8.004708007547378E-17,8.004708007547378E-17,8.004708007547378E-17
-0.6453945999919083,3.5558504452026796E-9,7.338574192772285E-17,7.338574192772285E-17,7.338574192772285E-17
-0.6412924999918942,3.337013547932699E-9,7.494005416219807E-17,7.494005416219807E-17,7.494005416219807E-17
-0.6371903999918801,3.130370825665807E-9,6.67244037799719E-17,6.67244037799719E-17,6.67244037799719E-17
-0.633088299991866,2.935314674545886E-9,6.505906924303417E-17,6.505906924303417E-17,6.505906924303417E-17
-0.6289861999918519,2.751264126521491E-9,6.761258219967203E-17,6.761258219967203E-17,6.761258219967203E-17
-0.6248840999918378,2.577663886227377E-9,6.727951529228448E-17,6.727951529228448E-17,6.727951529228448E-17
-0.6207819999918237,2.41398329292597E-9,6.639133687258436E-17,6.639133687258436E-17,6.639133687258436E-17
-0.6166798999918096,2.2597154175629795E-9,6.694644838489694E-17,6.694644838489694E-17,6.694644838489694E-17
-0.6125777999917955,2.114376120521122E-9,6.23945339839338E-17,6.23945339839338E-17,6.23945339839338E-17
-0.6084756999917814,1.9775031947499856E-9,6.661338147750939E-17,6.661338147750939E-17,6.661338147750939E-17
-0.6043735999917673,1.848655498570828E-9,6.783462680459706E-17,6.783462680459706E-17,6.783462680459706E-17
-0.6002714999917532,1.7274121281163345E-9,6.52811138479592E-17,6.52811138479592E-17,6.52811138479592E-17
-0.5961693999917391,1.61337160453634E-9,6.494804694057165E-17,6.494804694057165E-17,6.494804694057165E-17
-0.592067299991725,1.5061511272618234E-9,6.772360450213455E-17,6.772360450213455E-17,6.772360450213455E-17
-0.5879651999917109,1.4053857946283443E-9,6.628031457012184E-17,6.628031457012184E-17,6.628031457012184E-17
-0.5838630999916968,1.3107279109858538E-9,6.650235917504687E-17,6.650235917504687E-17,6.650235917504687E-17
-0.5797609999916827,1.2218462617230585E-9,6.561418075534675E-17,6.561418075534675E-17,6.561418075534675E-17
-0.5756588999916686,1.138425451019387E-9,6.694644838489694E-17,6.694644838489694E-17,6.694644838489694E-17
-0.5715567999916545,1.0601652694619545E-9,6.061817714453355E-17,6.061817714453355E-17,6.061817714453355E-17
-0.5674546999916404,9.86780022804723E-10,6.306066779870889E-17,6.306066779870889E-17,6.306066779870889E-17
-0.5633525999916263,9.179979459927878E-10,6.794564910705958E-17,6.794564910705958E-17,6.794564910705958E-17
-0.5592504999916122,8.535606370596583E-10,6.461498003318411E-17,6.461498003318411E-17,6.461498003318411E-17
-0.5551483999915982,7.932224556084222E-10,6.59472476627343E-17,6.59472476627343E-17,6.59472476627343E-17
-0.551046299991584,7.36750015328802E-10,6.172840016915871E-17,6.172840016915871E-17,6.172840016915871E-17
-0.54694419999157,6.839216099008283E-10,6.139533326177116E-17,6.139533326177116E-17,6.139533326177116E-17
-0.5428420999915559,6.345267592466896E-10,6.350475700855895E-17,6.350475700855895E-17,6.350475700855895E-17
-0.5387399999915418,5.883656803984393E-10,6.350475700855895E-17,6.350475700855895E-17,6.350475700855895E-17
-0.5346378999915277,5.452488430757186E-10,6.650235917504687E-17,6.650235917504687E-17,6.650235917504687E-17
-0.5305357999915136,5.049965008385726E-10,6.294964549624637E-17,6.294964549624637E-17,6.294964549624637E-17
-0.5264336999914995,4.674382640956764E-10,6.539213615042172E-17,6.539213615042172E-17,6.539213615042172E-17
-0.5223315999914854,4.324126633425962E-10,6.472600233564662E-17,6.472600233564662E-17,6.472600233564662E-17
-0.5182294999914713,3.997667803457006E-10,6.59472476627343E-17,6.59472476627343E-17,6.59472476627343E-17
-0.5141273999914572,3.6935581648744887E-10,6.31716901011714E-17,6.31716901011714E-17,6.31716901011714E-17
-0.5100252999914431,3.410427500405433E-10,6.7390537594747E-17,6.7390537594747E-17,6.7390537594747E-17
-0.505923199991429,3.14697953696097E-10,6.550315845288423E-17,6.550315845288423E-17,6.550315845288423E-17
-0.5018210999914149,2.901988761516705E-10,6.128431095930865E-17,6.128431095930865E-17,6.128431095930865E-17
-0.4977189999914008,2.6742967951243203E-10,6.772360450213455E-17,6.772360450213455E-17,6.772360450213455E-17
-0.4936168999913867,2.462809554071299E-10,6.850076061937216E-17,6.850076061937216E-17,6.850076061937216E-17
-0.4895147999913726,2.2664936949468027E-10,6.172840016915871E-17,6.172840016915871E-17,6.172840016915871E-17
-0.4854126999913585,2.084374275401757E-10,6.550315845288423E-17,6.550315845288423E-17,6.550315845288423E-17
-0.4813105999913444,1.9155312735996688E-10,5.873079800267078E-17,5.873079800267078E-17,5.873079800267078E-17
-0.4772084999913303,1.7590976308934359E-10,6.67244037799719E-17,6.67244037799719E-17,6.67244037799719E-17
-0.4731063999913162,1.6142560110843363E-10,6.439293542825907E-17,6.439293542825907E-17,6.439293542825907E-17
-0.4690042999913021,1.480236453410555E-10,6.472600233564662E-17,6.472600233564662E-17,6.472600233564662E-17
-0.464902199991288,1.3563144340977828E-10,7.271960811294776E-17,7.271960811294776E-17,7.271960811294776E-17
-0.4608000999912739,1.2418079420317695E-10,6.172840016915871E-17,6.172840016915871E-17,6.172840016915871E-17
-0.4566979999912598,1.1360757778966501E-10,5.961897642237091E-17,5.961897642237091E-17,5.961897642237091E-17
-0.4525958999912457,1.0385151449909813E-10,6.661338147750939E-17,6.661338147750939E-17,6.661338147750939E-17
-0.4484937999912316,9.485599306024994E-11,7.149836278586008E-17,7.149836278586008E-17,7.149836278586008E-17
-0.4443916999912175,8.65678512207424E-11,6.405986852087153E-17,6.405986852087153E-17,6.405986852087153E-17
-0.44028959999120343,7.893720499474454E-11,5.917488721252085E-17,5.917488721252085E-17,5.917488721252085E-17
-0.43618749999118933,7.191729345379372E-11,5.750955267558311E-17,5.750955267558311E-17,5.750955267558311E-17
-0.43208539999117523,6.546426922771075E-11,6.050715484207104E-17,6.050715484207104E-17,6.050715484207104E-17
-0.42798329999116114,5.953708659411916E-11,6.31716901011714E-17,6.31716901011714E-17,6.31716901011714E-17
-0.42388119999114704,5.409729486594017E-11,6.583622536027178E-17,6.583622536027178E-17,6.583622536027178E-17
-0.41977909999113294,4.9108950572751553E-11,7.038813976123493E-17,7.038813976123493E-17,7.038813976123493E-17
-0.41567699999111885,4.453844149043818E-11,7.58282325818982E-17,7.58282325818982E-17,7.58282325818982E-17
-0.41157489999110475,4.035436484972621E-11,6.894484982922222E-17,6.894484982922222E-17,6.894484982922222E-17
-0.40747279999109065,3.652740332427129E-11,6.550315845288423E-17,6.550315845288423E-17,6.550315845288423E-17
-0.40337069999107655,3.303021467448985E-11,6.361577931102146E-17,6.361577931102146E-17,6.361577931102146E-17
-0.39926859999106246,2.983729108230193E-11,6.52811138479592E-17,6.52811138479592E-17,6.52811138479592E-17
-0.39516649999104836,2.6924858564925102E-11,6.372680161348398E-17,6.372680161348398E-17,6.372680161348398E-17
-0.39106439999103426,2.4270818022031905E-11,6.061817714453355E-17,6.061817714453355E-17,6.061817714453355E-17
-0.38696229999102016,2.1854572485047186E-11,6.183942247162122E-17,6.183942247162122E-17,6.183942247162122E-17
-0.38286019999100607,1.9657010796869657E-11,6.006306563222097E-17,6.006306563222097E-17,6.006306563222097E-17
-0.37875809999099197,1.7660345519310282E-11,5.861977570020827E-17,5.861977570020827E-17,5.861977570020827E-17
-0.3746559999909779,1.5848090839654107E-11,5.972999872483343E-17,5.972999872483343E-17,5.972999872483343E-17
-0.3705538999909638,1.4204955989249868E-11,6.072919944699607E-17,6.072919944699607E-17,6.072919944699607E-17
-0.3664517999909497,1.2716756869757262E-11,5.784261958297066E-17,5.784261958297066E-17,5.784261958297066E-17
-0.3623496999909356,1.1370369090712983E-11,5.928590951498336E-17,5.928590951498336E-17,5.928590951498336E-17
-0.3582475999909215,1.0153654028677295E-11,5.551115123125783E-17,5.551115123125783E-17,5.551115123125783E-17
-0.3541454999909074,9.055399319279899E-12,5.617728504603292E-17,5.617728504603292E-17,5.617728504603292E-17
-0.3500433999908933,8.06522604257509E-12,5.995204332975846E-17,5.995204332975846E-17,5.995204332975846E-17
-0.3459412999908792,7.1735838380604375E-12,5.750955267558311E-17,5.750955267558311E-17,5.750955267558311E-17
-0.3418391999908651,6.371658756165744E-12,5.584421813864537E-17,5.584421813864537E-17,5.584421813864537E-17
-0.337737099990851,5.651326184796801E-12,5.584421813864537E-17,5.584421813864537E-17,5.584421813864537E-17
-0.3336349999908369,5.0051338629231165E-12,5.67323965583455E-17,5.67323965583455E-17,5.67323965583455E-17
-0.3295328999908228,4.426213284780545E-12,5.806466418789569E-17,5.806466418789569E-17,5.806466418789569E-17
-0.3254307999908087,3.908274814889978E-12,5.762057497804563E-17,5.762057497804563E-17,5.762057497804563E-17
-0.3213286999907946,3.4455243103082013E-12,5.5067062021407764E-17,5.5067062021407764E-17,5.5067062021407764E-17
-0.3172265999907805,3.032690432114293E-12,5.895284260759582E-17,5.895284260759582E-17,5.895284260759582E-17
-0.3131244999907664,2.664911957772631E-12,5.662137425588298E-17,5.662137425588298E-17,5.662137425588298E-17
-0.3090223999907523,2.3377713098682308E-12,5.762057497804563E-17,5.762057497804563E-17,5.762057497804563E-17
-0.3049202999907382,2.0472323836173702E-12,5.717648576819556E-17,5.717648576819556E-17,5.717648576819556E-17
-0.3008181999907241,1.7896036874631703E-12,5.895284260759582E-17,5.895284260759582E-17,5.895284260759582E-17
-0.29671609999071,1.5615267967561408E-12,5.795364188543317E-17,5.795364188543317E-17,5.795364188543317E-17
-0.2926139999906959,1.3599528170260555E-12,6.039613253960852E-17,6.039613253960852E-17,6.039613253960852E-17
-0.28851189999068183,1.1821056355998393E-12,5.67323965583455E-17,5.67323965583455E-17,5.67323965583455E-17
-0.28440979999066773,1.0254653792785007E-12,6.195044477408374E-17,6.195044477408374E-17,6.195044477408374E-17
-0.28030769999065364,8.877649726457548E-13,5.873079800267078E-17,5.873079800267078E-17,5.873079800267078E-17
-0.27620559999063954,7.669358481621203E-13,5.3956838996782606E-17,5.3956838996782606E-17,5.3956838996782606E-17
-0.27210349999062544,6.611179381721399E-13,6.472600233564662E-17,6.472600233564662E-17,6.472600233564662E-17
-0.26800139999061134,5.686141557603719E-13,5.406786129924512E-17,5.406786129924512E-17,5.406786129924512E-17
-0.26389929999059725,4.879361359400036E-13,5.873079800267078E-17,5.873079800267078E-17,5.873079800267078E-17
-0.25979719999058315,4.177096446511541E-13,5.206945985491984E-17,5.206945985491984E-17,5.206945985491984E-17
-0.25569509999056905,3.5670821851851997E-13,5.961897642237091E-17,5.961897642237091E-17,5.961897642237091E-17
-0.25159299999055496,3.0384827987006703E-13,6.195044477408374E-17,6.195044477408374E-17,6.195044477408374E-17
-0.24749089999055784,2.5815016790886603E-13,5.573319583618286E-17,5.573319583618286E-17,5.573319583618286E-17
-0.2433887999905715,2.1873314270948185E-13,5.095923683029469E-17,5.095923683029469E-17,5.095923683029469E-17
-0.23928669999058516,1.848132757942267E-13,5.573319583618286E-17,5.573319583618286E-17,5.573319583618286E-17
-0.23518459999059882,1.5570134070941322E-13,6.161737786669619E-17,6.161737786669619E-17,6.161737786669619E-17
-0.23108249999061248,1.307858266130779E-13,6.927791673660977E-17,6.927791673660977E-17,6.927791673660977E-17
-0.22698039999062614,1.095217250224323E-13,6.494804694057165E-17,6.494804694057165E-17,6.494804694057165E-17
-0.2228782999906398,9.141709611526494E-14,5.873079800267078E-17,5.873079800267078E-17,5.873079800267078E-17
-0.21877619999065345,7.605471807892172E-14,5.67323965583455E-17,5.67323965583455E-17,5.67323965583455E-17
-0.2146740999906671,6.305189703681436E-14,5.595524044110789E-17,5.595524044110789E-17,5.595524044110789E-17
-0.21057199999068077,5.208899978015324E-14,5.517808432387028E-17,5.517808432387028E-17,5.517808432387028E-17
-0.20646989999069443,4.287570298799892E-14,5.2402526762307386E-17,5.2402526762307386E-17,5.2402526762307386E-17
-0.20236779999070809,3.514555313444134E-14,5.2402526762307386E-17,5.2402526762307386E-17,5.2402526762307386E-17
-0.19826569999072174,2.870337301175141E-14,5.573319583618286E-17,5.573319583618286E-17,5.573319583618286E-17
-0.1941635999907354,2.3340218646694665E-14,5.2735593669694933E-17,5.2735593669694933E-17,5.2735593669694933E-17
-0.19006149999074906,1.8891666009324126E-14,5.284661597215745E-17,5.284661597215745E-17,5.284661597215745E-17
-0.18595939999076272,1.5227707983456184E-14,5.517808432387028E-17,5.517808432387028E-17,5.517808432387028E-17
-0.18185729999077638,1.221189815936441E-14,5.329070518200751E-17,5.329070518200751E-17,5.329070518200751E-17
-0.17775519999079004,9.747758156208874E-15,4.9182879990894435E-17,4.9182879990894435E-17,4.9182879990894435E-17
-0.1736530999908037,7.742473329130917E-15,5.040412531798211E-17,5.040412531798211E-17,5.040412531798211E-17
-0.16955099999081735,6.109890371419624E-15,5.118128143521972E-17,5.118128143521972E-17,5.118128143521972E-17
-0.165448899990831,4.798828001639776E-15,4.96269692007445E-17,4.96269692007445E-17,4.96269692007445E-17
-0.16134679999084467,3.747890886529604E-15,5.17363929475323E-17,5.17363929475323E-17,5.17363929475323E-17
-0.15724469999085833,2.9080071684006727E-15,5.206945985491984E-17,5.206945985491984E-17,5.206945985491984E-17
-0.15314259999087199,2.2382096176443156E-15,5.140332604014475E-17,5.140332604014475E-17,5.140332604014475E-17
-0.14904049999088564,1.7159607068606419E-15,4.96269692007445E-17,4.96269692007445E-17,4.96269692007445E-17
-0.1449383999908993,1.2999601395335958E-15,5.0737192225369656E-17,5.0737192225369656E-17,5.0737192225369656E-17
-0.14083629999091296,9.82880443700651E-16,5.162537064506978E-17,5.162537064506978E-17,5.162537064506978E-17
-0.13673419999092662,7.300826609935029E-16,5.406786129924512E-17,5.406786129924512E-17,5.406786129924512E-17
-0.13263209999094028,5.424549698318515E-16,5.573319583618286E-17,5.573319583618286E-17,5.573319583618286E-17
-0.12852999999095394,4.007905118896815E-16,5.2957638274619965E-17,5.2957638274619965E-17,5.2957638274619965E-17
-0.12442789999096565,2.899902540320909E-16,5.262457136723242E-17,5.262457136723242E-17,5.262457136723242E-17
-0.12032579999096543,2.09277040141842E-16,4.984901380566953E-17,4.984901380566953E-17,4.984901380566953E-17
-0.11622369999096521,1.5054624213917124E-16,5.484501741648273E-17,5.484501741648273E-17,5.484501741648273E-17
-0.11212159999096499,1.0325074129013956E-16,4.7073456244106636E-17,4.7073456244106636E-17,4.7073456244106636E-17
-0.10801949999096477,7.560618797697317E-17,5.495603971894525E-17,5.495603971894525E-17,5.495603971894525E-17
-0.10391739999096455,6.339373470609643E-17,6.38378239159465E-17,6.38378239159465E-17,6.38378239159465E-17
-0.09981529999096433,5.3956838996782606E-17,5.3956838996782606E-17,5.3956838996782606E-17,5.3956838996782606E-17
-0.09571319999096412,4.884981308350689E-17,4.884981308350689E-17,4.884981308350689E-17,4.884981308350689E-17
-0.0916110999909639,4.884981308350689E-17,4.884981308350689E-17,4.884981308350689E-17,4.884981308350689E-17
-0.08750899999096368,4.39648317751562E-17,4.39648317751562E-17,4.39648317751562E-17,4.39648317751562E-17
-0.08340689999096346,4.6074255521943994E-17,4.6074255521943994E-17,4.6074255521943994E-17,4.6074255521943994E-17
-0.07930479999096324,4.485301019485633E-17,4.485301019485633E-17,4.485301019485633E-17,4.485301019485633E-17
-0.07520269999096302,4.141131881851834E-17,4.141131881851834E-17,4.141131881851834E-17,4.141131881851834E-17
-0.0711005999909628,4.296563105299356E-17,4.296563105299356E-17,4.296563105299356E-17,4.296563105299356E-17
-0.06699849999096258,4.4408920985006264E-17,4.4408920985006264E-17,4.4408920985006264E-17,4.4408920985006264E-17
-0.06289639999096236,4.640732242933154E-17,4.640732242933154E-17,4.640732242933154E-17,4.640732242933154E-17
-0.05879429999096214,4.729550084903167E-17,4.729550084903167E-17,4.729550084903167E-17,4.729550084903167E-17
-0.05469219999096192,4.574118861455645E-17,4.574118861455645E-17,4.574118861455645E-17,4.574118861455645E-17
-0.0505900999909617,4.1744385725905886E-17,4.1744385725905886E-17,4.1744385725905886E-17,4.1744385725905886E-17
-0.04648799999096148,4.662936703425657E-17,4.662936703425657E-17,4.662936703425657E-17,4.662936703425657E-17
-0.04238589999096126,4.718447854656915E-17,4.718447854656915E-17,4.718447854656915E-17,4.718447854656915E-17
-0.03828379999096104,4.340972026284362E-17,4.340972026284362E-17,4.340972026284362E-17,4.340972026284362E-17
-0.03418169999096082,4.574118861455645E-17,4.574118861455645E-17,4.574118861455645E-17,4.574118861455645E-17
-0.030079599990960604,4.507505479978136E-17,4.507505479978136E-17,4.507505479978136E-17,4.507505479978136E-17
-0.025977499990960384,3.9634961979118087E-17,3.9634961979118087E-17,3.9634961979118087E-17,3.9634961979118087E-17
-0.021875399990960165,3.519406988061746E-17,3.519406988061746E-17,3.519406988061746E-17,3.519406988061746E-17
-0.017773299990959945,3.363975764614224E-17,3.363975764614224E-17,3.363975764614224E-17,3.363975764614224E-17
-0.013671199990959726,3.6748382115092683E-17,3.6748382115092683E-17,3.6748382115092683E-17,3.6748382115092683E-17
-0.009569099990959506,3.597122599785507E-17,3.597122599785507E-17,3.597122599785507E-17,3.597122599785507E-17
-0.005466999990959287,4.04121180963557E-17,4.04121180963557E-17,4.04121180963557E-17,4.04121180963557E-17
-0.0013648999909593052,2.9309887850104134E-17,2.9309887850104134E-17,2.9309887850104134E-17,2.9309887850104134E-17
0.0027372000090406558,2.6090241078691177E-17,2.6090241078691177E-17,2.6090241078691177E-17,2.6090241078691177E-17
0.006839300009040752,3.0309088572266776E-17,3.0309088572266776E-17,3.0309088572266776E-17,3.0309088572266776E-17
0.010941400009040972,3.97459842815806E-17,3.97459842815806E-17,3.97459842815806E-17,3.97459842815806E-17
0.015043500009041191,3.83026943495679E-17,3.83026943495679E-17,3.83026943495679E-17,3.83026943495679E-17
0.01914560000904141,3.763656053479281E-17,3.763656053479281E-17,3.763656053479281E-17,3.763656053479281E-17
0.023247700009041628,3.441691376337985E-17,3.441691376337985E-17,3.441691376337985E-17,3.441691376337985E-17
0.027349800009041848,3.452793606584237E-17,3.452793606584237E-17,3.452793606584237E-17,3.452793606584237E-17
0.031451900009042064,3.9968028886505634E-17,3.9968028886505634E-17,3.9968028886505634E-17,3.9968028886505634E-17
0.03555400000904228,4.7628567756419215E-17,4.7628567756419215E-17,4.7628567756419215E-17,4.7628567756419215E-17
0.0396561000090425,4.1522341120980855E-17,4.1522341120980855E-17,4.1522341120980855E-17,4.1522341120980855E-17
0.04375820000904272,4.507505479978136E-17,4.507505479978136E-17,4.507505479978136E-17,4.507505479978136E-17
0.04786030000904294,4.574118861455645E-17,4.574118861455645E-17,4.574118861455645E-17,4.574118861455645E-17
0.05196240000904316,4.374278717023117E-17,4.374278717023117E-17,4.374278717023117E-17,4.374278717023117E-17
0.05606450000904338,4.674038933671909E-17,4.674038933671909E-17,4.674038933671909E-17,4.674038933671909E-17
0.0601666000090436,4.4075854077618717E-17,4.4075854077618717E-17,4.4075854077618717E-17,4.4075854077618717E-17
0.06426870000904382,4.7406523151494183E-17,4.7406523151494183E-17,4.7406523151494183E-17,4.7406523151494183E-17
0.06837080000904404,4.5297099404706384E-17,4.5297099404706384E-17,4.5297099404706384E-17,4.5297099404706384E-17
0.07247290000904426,4.585221091701896E-17,4.585221091701896E-17,4.585221091701896E-17,4.585221091701896E-17
0.07657500000904448,4.662936703425657E-17,4.662936703425657E-17,4.662936703425657E-17,4.662936703425657E-17
0.0806771000090447,4.3298697960381107E-17,4.3298697960381107E-17,4.3298697960381107E-17,4.3298697960381107E-17
0.08477920000904492,4.3298697960381107E-17,4.3298697960381107E-17,4.3298697960381107E-17,4.3298697960381107E-17
0.08888130000904514,4.696243394164412E-17,4.696243394164412E-17,4.696243394164412E-17,4.696243394164412E-17
0.09298340000904536,4.496403249731884E-17,4.496403249731884E-17,4.496403249731884E-17,4.496403249731884E-17
0.09708550000904557,5.1292303737682235E-17,5.1292303737682235E-17,5.1292303737682235E-17,5.1292303737682235E-17
0.1011876000090458,4.984901380566953E-17,4.984901380566953E-17,4.984901380566953E-17,4.984901380566953E-17
0.10528970000904601,5.67323965583455E-17,5.67323965583455E-17,5.67323965583455E-17,5.67323965583455E-17
0.10939180000904623,6.505906924303417E-17,5.906386491005833E-17,5.906386491005833E-17,5.906386491005833E-17
0.11349390000904645,8.604228440844963E-17,4.96269692007445E-17,4.96269692007445E-17,4.96269692007445E-17
0.11759600000904667,1.233457780358549E-16,4.7850612361344246E-17,4.7850612361344246E-17,4.7850612361344246E-17
0.12169810000904689,1.6631140908884845E-16,5.095923683029469E-17,5.095923683029469E-17,5.095923683029469E-17
0.1258002000090444,2.333688797762079E-16,4.8627768478581857E-17,4.8627768478581857E-17,4.8627768478581857E-17
0.12990230000903075,3.232969447708456E-16,5.1514348342607266E-17,5.1514348342607266E-17,5.1514348342607266E-17
0.1340044000090171,4.449773882697627E-16,5.551115123125783E-17,5.551115123125783E-17,5.551115123125783E-17
